filepath,label
./dataset/SET2/asymmetricloop/EMD-14454_7Z20_1x4_2238.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-13737_7PZY_1x4_2126.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-14850_7ZP8_1x2_4088.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-39455_8YOO_1x5_548.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-13114_7OYD_1x3_3422.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-19427_8RPZ_3x4_1980.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-17208_8OVA_1x3_4067.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-26821_7UVZ_1x3_3781.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-16029_8BGE_1x3_3976.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-18539_8QOI_1x2_5080.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-13737_7PZY_1x2_3926.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-41313_8TJX_2x3_3732.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-10077_6S0Z_2x3_2269.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-26651_7UOO_2x3_3346.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-18320_8QBT_1x3_4257.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-16609_8CEH_1x3_4013.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-12694_7O1A_2x3_2849.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-43976_9AXV_2x5_778.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-24120_7N1P_2x4_1122.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-16563_8CCS_3x4_1814.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-16082_8BIM_2x3_3664.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-13113_7OYC_1x4_2094.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-17365_8P2H_1x3_4292.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-39580_8YUR_1x3_4514.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-46632_9D89_2x3_4294.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-28165_8EIU_2x3_3326.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-39455_8YOO_3x4_2042.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-17364_8P2G_1x2_5008.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-15488_8AKN_1x3_3724.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-13114_7OYD_2x5_479.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-35020_8HTZ_1x2_4999.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-36180_8JDL_2x5_673.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-14004_7QIZ_1x2_3954.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-51353_9GHD_1x4_2998.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-28632_8EVP_2x5_643.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-16968_8OM4_2x4_1558.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-16645_8CGJ_3x4_1769.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-15793_8B0X_1x2_4127.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-40205_8GLP_2x3_3491.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-36180_8JDL_3x4_1857.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-51350_9GHA_1x3_4750.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-51351_9GHB_1x3_4756.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-39456_8YOP_2x5_748.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-29757_8G5Y_2x3_3472.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-51350_9GHA_3x4_2288.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-16015_8BF7_1x2_4571.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-22586_7K00_1x2_3354.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-17363_8P2F_1x2_5003.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-16641_8CGD_2x3_3609.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-26651_7UOO_2x5_576.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-33663_7Y7F_1x4_2542.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-17216_8OVJ_1x3_4299.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-16684_8CIV_1x4_2526.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-16059_8BHL_1x3_3986.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-51356_9GHG_2x3_4447.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-51350_9GHA_1x2_5660.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-28632_8EVP_2x4_1468.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-26821_7UVZ_1x3_3782.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-16082_8BIM_1x2_4604.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-39579_8YUQ_1x2_5342.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-16081_8BIL_2x3_3659.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-15773_8AZW_1x3_3860.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-26818_7UVW_4x5_327.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-15272_8A98_1x3_4017.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-39455_8YOO_2x3_4060.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-39578_8YUP_1x3_4509.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-39580_8YUR_2x4_1764.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-16609_8CEH_1x2_4665.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-19429_8RQ2_1x2_5048.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-13113_7OYC_2x3_3025.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-16127_8BN3_2x3_3786.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-19547_8RWG_1x2_5512.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-14850_7ZP8_1x2_4089.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-24740_7RYH_1x2_3982.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-40992_8T2Z_1x3_4568.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-26818_7UVW_3x4_1647.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-18382_8QFD_3x4_1922.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-16648_8CGN_2x4_1509.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-48830_9N2B_1x4_2990.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-18765_8QYX_3x4_2172.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-12865_7OF0_2x5_449.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-19638_8S1P_1x4_2693.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-14850_7ZP8_2x3_3274.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-39577_8YUO_2x3_4188.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-24739_7RYG_1x3_3558.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-27869_8E3O_3x4_1705.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-15712_8AYE_1x2_4240.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-14004_7QIZ_1x3_3539.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-16082_8BIM_2x4_1461.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-13980_7QI4_2x3_3118.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-50296_9FBV_1x2_5115.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-37271_8W51_1x3_4463.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-43976_9AXV_1x3_4495.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-18539_8QOI_2x3_4026.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-18169_8Q87_2x5_757.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-12694_7O1A_1x2_3504.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-26651_7UOO_2x4_1397.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-29449_8FTO_3x4_1772.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-22586_7K00_1x3_3152.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-15161_8A57_1x3_3656.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-39456_8YOP_1x5_549.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-15793_8B0X_2x4_1335.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-19004_8R8M_1x2_5194.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-43972_9AXT_2x5_773.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-28643_8EWC_3x4_1808.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-39455_8YOO_1x4_2718.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-40992_8T2Z_1x4_2876.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-36180_8JDL_3x4_1858.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-17365_8P2H_1x3_4293.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-17364_8P2G_1x2_5009.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-40992_8T2Z_2x4_1804.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-48831_9N2C_2x3_4426.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-15533_8ANA_3x4_1628.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-15806_8B2L_1x3_3999.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-43976_9AXV_1x4_2824.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-16563_8CCS_2x4_1492.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-26941_7V08_1x4_2311.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-13112_7OYB_2x4_1225.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-33664_7Y7G_1x2_4699.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-13980_7QI4_1x2_3949.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-15793_8B0X_1x4_2259.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-19428_8RQ0_3x4_1981.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-24800_7S1G_1x4_2059.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-17550_8P8N_2x4_1678.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-16652_8CGV_2x3_3613.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-14004_7QIZ_1x2_3955.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-22586_7K00_3x4_1312.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-29788_8G6Y_2x3_3488.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-39581_8YUS_1x2_5348.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-38629_8XSX_1x2_5140.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-17363_8P2F_2x3_3974.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-24739_7RYG_1x2_3976.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-36838_8K2C_2x5_734.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-39456_8YOP_1x3_4399.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-13241_7P7Q_2x5_481.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-13737_7PZY_1x4_2128.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-15674_8AUV_3x4_1697.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-29786_8G6W_1x3_3836.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-38629_8XSX_1x3_4384.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-16059_8BHL_1x2_4589.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-18437_8QIE_2x3_4280.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-51353_9GHD_2x3_4442.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-39581_8YUS_1x2_5349.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-17216_8OVJ_2x4_1654.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-17363_8P2F_1x2_5004.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-26821_7UVZ_1x2_4321.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-39456_8YOP_2x5_749.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-16684_8CIV_1x4_2527.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-29276_8FLE_2x3_3596.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-14990_7ZW0_2x3_3278.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-26686_7UQB_2x4_1398.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-39455_8YOO_3x4_2044.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-17364_8P2G_2x3_3975.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-38629_8XSX_1x2_5141.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-37271_8W51_1x4_2763.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-46632_9D89_2x3_4296.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-43976_9AXV_3x4_2126.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-16082_8BIM_1x2_4605.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-36180_8JDL_3x4_1859.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-12217_7BL4_1x4_1930.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-17364_8P2G_1x2_5010.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-28636_8EVT_2x4_1477.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-16015_8BF7_1x2_4572.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-16015_8BF7_1x3_3972.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-16684_8CIV_4x5_364.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-39455_8YOO_2x3_4061.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-26819_7UVX_1x2_4309.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-22586_7K00_1x3_3153.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-39577_8YUO_3x4_2137.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-24802_7S1I_1x3_3565.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-39580_8YUR_2x3_4195.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-51355_9GHF_1x3_4768.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-17208_8OVA_2x3_3760.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-27868_8E3M_2x3_3535.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-17216_8OVJ_1x5_536.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-16609_8CEH_2x4_1502.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-43972_9AXT_2x5_774.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-40992_8T2Z_1x4_2877.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-16081_8BIL_2x3_3660.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-39456_8YOP_1x2_5168.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-19004_8R8M_1x3_4424.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-26821_7UVZ_1x3_3783.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-40205_8GLP_1x5_470.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-35001_8HSP_1x2_4995.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-39577_8YUO_2x3_4189.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-33664_7Y7G_1x4_2543.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-16059_8BHL_1x3_3987.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-39579_8YUQ_1x2_5343.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-44097_9B24_1x2_5649.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-15773_8AZW_1x2_4415.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-15272_8A98_1x2_4688.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-39455_8YOO_1x4_2719.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-35411_8IFB_1x2_4847.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-18332_8QCQ_1x2_4990.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-15712_8AYE_2x3_3344.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-44097_9B24_1x2_5655.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-18539_8QOI_1x3_4355.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-27867_8E3L_1x3_3876.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-16563_8CCS_2x4_1493.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-11900_7ASM_2x3_2677.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-15161_8A57_1x2_4098.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-12757_7O7Z_3x4_1382.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-29788_8G6Y_2x3_3489.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-43976_9AXV_2x4_1752.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-16563_8CCS_1x5_485.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-50476_9FIB_2x3_4394.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-51355_9GHF_1x4_3000.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-13114_7OYD_1x2_3741.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-61076_9J1M_2x4_1874.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-36179_8JDK_2x3_3750.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-18765_8QYX_2x3_4239.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-17550_8P8N_2x4_1679.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-13112_7OYB_1x2_3735.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-10077_6S0Z_1x2_2766.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-13980_7QI4_1x2_3950.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-24739_7RYG_1x2_3977.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-26686_7UQB_2x3_3348.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-17365_8P2H_2x3_3981.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-16648_8CGN_2x5_658.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-15488_8AKN_2x3_3338.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-28636_8EVT_1x5_482.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-16612_8CEP_2x3_3599.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-48831_9N2C_1x3_4731.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-43972_9AXT_1x3_4490.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-26819_7UVX_1x3_3777.mrc,asymmetricloop
./dataset/SET4/asymmetricloop/EMD-12694_7O1A_1x2_3505.mrc,asymmetricloop
./dataset/SET5/asymmetricloop/EMD-24802_7S1I_1x4_2158.mrc,asymmetricloop
./dataset/SET5/asymmetricloop/EMD-16059_8BHL_1x2_4590.mrc,asymmetricloop
./dataset/SET5/asymmetricloop/EMD-16615_8CF1_2x4_1447.mrc,asymmetricloop
./dataset/SET5/asymmetricloop/EMD-16127_8BN3_2x5_678.mrc,asymmetricloop
./dataset/SET5/asymmetricloop/EMD-26819_7UVX_1x2_4310.mrc,asymmetricloop
./dataset/SET5/asymmetricloop/EMD-36179_8JDK_1x5_501.mrc,asymmetricloop
./dataset/SET5/asymmetricloop/EMD-45170_9C3H_1x3_4563.mrc,asymmetricloop
./dataset/SET5/asymmetricloop/EMD-38629_8XSX_2x5_740.mrc,asymmetricloop
./dataset/SET5/asymmetricloop/EMD-17970_8PVL_3x5_130.mrc,asymmetricloop
./dataset/SET5/asymmetricloop/EMD-36179_8JDK_3x4_1854.mrc,asymmetricloop
./dataset/SET5/asymmetricloop/EMD-43972_9AXT_1x2_5309.mrc,asymmetricloop
./dataset/SET5/asymmetricloop/EMD-16594_8CDR_4x5_357.mrc,asymmetricloop
./dataset/SET5/asymmetricloop/EMD-27867_8E3L_1x2_4456.mrc,asymmetricloop
