filepath,label
./dataset/SET1/asymmetricloop/EMD-39456_8YOP_2x3_4064.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-40205_8GLP_1x2_4383.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-18156_8Q5I_1x2_4651.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-10077_6S0Z_3x4_1006.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-29788_8G6Y_1x3_3840.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-15806_8B2L_1x2_4610.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-26822_7UW1_4x5_331.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-40991_8T2Y_2x4_1802.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-50296_9FBV_1x3_4372.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-51351_9GHB_1x3_4755.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-15712_8AYE_1x4_2307.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-39580_8YUR_1x2_5346.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-12756_7O7Y_1x2_3512.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-35411_8IFB_1x4_2603.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-16081_8BIL_1x2_4602.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-28632_8EVP_2x4_1466.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-16684_8CIV_3x4_1826.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-14317_7R4X_1x4_2283.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-15488_8AKN_3x4_1625.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-36179_8JDK_1x2_4737.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-15175_8A5I_1x3_3660.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-16612_8CEP_3x4_1764.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-20353_6PJ6_1x2_2664.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-19460_8RRI_1x2_5572.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-22586_7K00_2x4_1111.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-28636_8EVT_1x2_4638.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-18437_8QIE_1x5_616.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-17552_8P8U_1x3_4354.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-16594_8CDR_2x4_1499.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-40990_8T2X_1x3_4566.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-17550_8P8N_2x5_730.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-38629_8XSX_1x5_545.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-24739_7RYG_1x3_3556.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-61076_9J1M_2x3_4398.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-39577_8YUO_1x2_5334.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-37271_8W51_1x2_5249.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-28636_8EVT_3x4_1804.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-40205_8GLP_1x4_2375.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-26703_7UQZ_2x5_580.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-16029_8BGE_1x3_3975.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-23539_7LVK_2x3_2959.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-15272_8A98_1x5_496.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-16968_8OM4_2x3_3798.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-16650_8CGR_2x3_3611.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-14454_7Z20_1x2_4074.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-14004_7QIZ_3x4_1487.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-16082_8BIM_2x3_3663.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-28643_8EWC_2x4_1484.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-16065_8BHP_1x3_3993.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-26822_7UW1_1x2_4324.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-35411_8IFB_2x3_3830.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-48830_9N2B_1x3_4728.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-12865_7OF0_1x2_3548.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-51356_9GHG_1x3_4771.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-13113_7OYC_1x3_3421.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-10076_6S0X_2x4_917.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-16015_8BF7_1x4_2458.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-16594_8CDR_1x2_4663.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-36179_8JDK_3x4_1856.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-26941_7V08_1x3_3737.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-46632_9D89_1x4_2919.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-12756_7O7Y_1x5_367.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-15161_8A57_2x3_3280.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-16644_8CGI_2x4_1448.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-12756_7O7Y_2x5_444.mrc,asymmetricloop
./dataset/SET1/asymmetricloop/EMD-12757_7O7Z_1x3_3256.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-51355_9GHF_2x3_4446.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-17653_8PFR_1x3_4368.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-15113_8A3D_1x2_4207.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-16563_8CCS_1x2_4654.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-16648_8CGN_4x5_362.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-17363_8P2F_1x3_4286.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-61076_9J1M_1x2_5612.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-14004_7QIZ_1x3_3538.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-15427_8AGX_4x5_321.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-16684_8CIV_1x2_4679.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-35411_8IFB_2x3_3831.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-12757_7O7Z_3x4_1380.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-16609_8CEH_1x2_4664.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-15272_8A98_1x5_497.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-17363_8P2F_2x3_3973.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-14990_7ZW0_1x3_3655.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-17365_8P2H_2x4_1635.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-26822_7UW1_1x2_4325.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-26821_7UVZ_1x2_4319.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-26818_7UVW_1x3_3775.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-14731_7ZHG_2x3_3268.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-15773_8AZW_1x4_2397.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-19428_8RQ0_1x3_4322.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-14004_7QIZ_1x5_396.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-29788_8G6Y_1x3_3841.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-28632_8EVP_2x4_1467.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-38629_8XSX_2x3_4050.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-39580_8YUR_1x2_5347.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-15712_8AYE_1x2_4239.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-40990_8T2X_1x4_2869.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-44097_9B24_1x2_5653.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-19429_8RQ2_2x3_4007.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-16082_8BIM_1x2_4603.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-43976_9AXV_1x3_4494.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-24740_7RYH_1x4_2156.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-16563_8CCS_2x4_1491.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-36180_8JDL_2x3_3754.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-17550_8P8N_1x2_5077.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-15488_8AKN_3x4_1626.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-33662_7Y7E_1x4_2541.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-48830_9N2B_2x3_4425.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-28643_8EWC_2x4_1485.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-51354_9GHE_3x4_2295.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-35020_8HTZ_1x3_4273.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-15175_8A5I_1x3_3661.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-18332_8QCQ_2x4_1628.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-29276_8FLE_3x4_1761.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-39579_8YUQ_2x3_4193.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-26651_7UOO_2x5_575.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-40992_8T2Z_1x2_5418.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-51356_9GHG_1x3_4772.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-36180_8JDL_1x3_4064.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-14454_7Z20_1x4_2238.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-13737_7PZY_1x4_2126.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-14850_7ZP8_1x2_4088.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-39455_8YOO_1x5_548.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-13114_7OYD_1x3_3422.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-19427_8RPZ_3x4_1980.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-17208_8OVA_1x3_4067.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-26821_7UVZ_1x3_3781.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-16029_8BGE_1x3_3976.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-18539_8QOI_1x2_5080.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-13737_7PZY_1x2_3926.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-41313_8TJX_2x3_3732.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-10077_6S0Z_2x3_2269.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-26651_7UOO_2x3_3346.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-18320_8QBT_1x3_4257.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-16609_8CEH_1x3_4013.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-12694_7O1A_2x3_2849.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-43976_9AXV_2x5_778.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-24120_7N1P_2x4_1122.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-16563_8CCS_3x4_1814.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-16082_8BIM_2x3_3664.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-13113_7OYC_1x4_2094.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-17365_8P2H_1x3_4292.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-39580_8YUR_1x3_4514.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-46632_9D89_2x3_4294.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-28165_8EIU_2x3_3326.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-39455_8YOO_3x4_2042.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-17364_8P2G_1x2_5008.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-15488_8AKN_1x3_3724.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-13114_7OYD_2x5_479.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-35020_8HTZ_1x2_4999.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-36180_8JDL_2x5_673.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-14004_7QIZ_1x2_3954.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-51353_9GHD_1x4_2998.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-28632_8EVP_2x5_643.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-16968_8OM4_2x4_1558.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-16645_8CGJ_3x4_1769.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-15793_8B0X_1x2_4127.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-40205_8GLP_2x3_3491.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-36180_8JDL_3x4_1857.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-51350_9GHA_1x3_4750.mrc,asymmetricloop
./dataset/SET2/asymmetricloop/EMD-51351_9GHB_1x3_4756.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-39456_8YOP_2x5_748.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-29757_8G5Y_2x3_3472.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-51350_9GHA_3x4_2288.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-16015_8BF7_1x2_4571.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-22586_7K00_1x2_3354.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-17363_8P2F_1x2_5003.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-16641_8CGD_2x3_3609.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-26651_7UOO_2x5_576.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-33663_7Y7F_1x4_2542.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-17216_8OVJ_1x3_4299.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-16684_8CIV_1x4_2526.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-16059_8BHL_1x3_3986.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-51356_9GHG_2x3_4447.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-51350_9GHA_1x2_5660.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-28632_8EVP_2x4_1468.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-26821_7UVZ_1x3_3782.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-16082_8BIM_1x2_4604.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-39579_8YUQ_1x2_5342.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-16081_8BIL_2x3_3659.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-15773_8AZW_1x3_3860.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-26818_7UVW_4x5_327.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-15272_8A98_1x3_4017.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-39455_8YOO_2x3_4060.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-39578_8YUP_1x3_4509.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-39580_8YUR_2x4_1764.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-16609_8CEH_1x2_4665.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-19429_8RQ2_1x2_5048.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-13113_7OYC_2x3_3025.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-16127_8BN3_2x3_3786.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-19547_8RWG_1x2_5512.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-14850_7ZP8_1x2_4089.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-24740_7RYH_1x2_3982.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-40992_8T2Z_1x3_4568.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-26818_7UVW_3x4_1647.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-18382_8QFD_3x4_1922.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-16648_8CGN_2x4_1509.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-48830_9N2B_1x4_2990.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-18765_8QYX_3x4_2172.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-12865_7OF0_2x5_449.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-19638_8S1P_1x4_2693.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-14850_7ZP8_2x3_3274.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-39577_8YUO_2x3_4188.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-24739_7RYG_1x3_3558.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-27869_8E3O_3x4_1705.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-15712_8AYE_1x2_4240.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-14004_7QIZ_1x3_3539.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-16082_8BIM_2x4_1461.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-13980_7QI4_2x3_3118.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-50296_9FBV_1x2_5115.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-37271_8W51_1x3_4463.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-43976_9AXV_1x3_4495.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-18539_8QOI_2x3_4026.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-18169_8Q87_2x5_757.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-12694_7O1A_1x2_3504.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-26651_7UOO_2x4_1397.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-29449_8FTO_3x4_1772.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-22586_7K00_1x3_3152.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-15161_8A57_1x3_3656.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-39456_8YOP_1x5_549.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-15793_8B0X_2x4_1335.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-19004_8R8M_1x2_5194.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-43972_9AXT_2x5_773.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-28643_8EWC_3x4_1808.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-39455_8YOO_1x4_2718.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-40992_8T2Z_1x4_2876.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-36180_8JDL_3x4_1858.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-17365_8P2H_1x3_4293.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-17364_8P2G_1x2_5009.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-40992_8T2Z_2x4_1804.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-48831_9N2C_2x3_4426.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-15533_8ANA_3x4_1628.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-15806_8B2L_1x3_3999.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-43976_9AXV_1x4_2824.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-16563_8CCS_2x4_1492.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-26941_7V08_1x4_2311.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-13112_7OYB_2x4_1225.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-33664_7Y7G_1x2_4699.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-13980_7QI4_1x2_3949.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-15793_8B0X_1x4_2259.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-19428_8RQ0_3x4_1981.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-24800_7S1G_1x4_2059.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-17550_8P8N_2x4_1678.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-16652_8CGV_2x3_3613.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-14004_7QIZ_1x2_3955.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-22586_7K00_3x4_1312.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-29788_8G6Y_2x3_3488.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-39581_8YUS_1x2_5348.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-38629_8XSX_1x2_5140.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-17363_8P2F_2x3_3974.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-24739_7RYG_1x2_3976.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-36838_8K2C_2x5_734.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-39456_8YOP_1x3_4399.mrc,asymmetricloop
./dataset/SET3/asymmetricloop/EMD-13241_7P7Q_2x5_481.mrc,asymmetricloop
./dataset/SET5/asymmetricloop/EMD-24802_7S1I_1x4_2158.mrc,asymmetricloop
./dataset/SET5/asymmetricloop/EMD-16059_8BHL_1x2_4590.mrc,asymmetricloop
./dataset/SET5/asymmetricloop/EMD-16615_8CF1_2x4_1447.mrc,asymmetricloop
./dataset/SET5/asymmetricloop/EMD-16127_8BN3_2x5_678.mrc,asymmetricloop
./dataset/SET5/asymmetricloop/EMD-26819_7UVX_1x2_4310.mrc,asymmetricloop
./dataset/SET5/asymmetricloop/EMD-36179_8JDK_1x5_501.mrc,asymmetricloop
./dataset/SET5/asymmetricloop/EMD-45170_9C3H_1x3_4563.mrc,asymmetricloop
./dataset/SET5/asymmetricloop/EMD-38629_8XSX_2x5_740.mrc,asymmetricloop
./dataset/SET5/asymmetricloop/EMD-17970_8PVL_3x5_130.mrc,asymmetricloop
./dataset/SET5/asymmetricloop/EMD-36179_8JDK_3x4_1854.mrc,asymmetricloop
